site_size_ha,site_code_abcd,site_name,sampling_year_yyyy,year_site,species_banding_code_abcd,species_common_name,breeding_territories,tree_density
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2021,2021_DCJS,FISP,Field Sparrow,16,17.56307702
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2021,2021_DCJS,HOWR,House Wren,0.25,17.56307702
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2021,2021_DCJS,MODO,Mourning Dove,1,17.56307702
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2021,2021_DCJS,RWBL,Red-winged Blackbird,2,17.56307702
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2021,2021_DCJS,TRES,Tree Swallow,2,17.56307702
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2021,2021_DCJS,YWAR,Yellow Warbler,8,17.56307702
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,BCCH,Black-capped Chickadee,1.5,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,BGGN,Blue-gray Gnatcatcher,1,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,BRTH,Brown Thrasher,1,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,CHSP,Chipping Sparrow,4.5,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,EAKI,Eastern Kingbird,0.5,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,EATO,Eastern Towhee,1,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,EWPW,Eastern Whip-poor-will,0.5,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,FISP,Field Sparrow,14.5,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,HOWR,House Wren,5.5,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,RWBL,Red-winged Blackbird,2.5,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,TRES,Tree Swallow,0.5,33.05085816
10.2,DCSD,Dry Cottonwood Sand Dune,2021,2021_DCSD,YWAR,Yellow Warbler,3,33.05085816
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,AMCR,American Crow,0.5,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,AMRO,American Robin,1,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,AMWO,American Woodcock,2,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,BCCH,Black-capped Chickadee,1,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,BRTH,Brown Thrasher,5,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,CHSP,Chipping Sparrow,4,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,COGR,Common Grackle,4,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,EAKI,Eastern Kingbird,2,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,EUST,European Starling,2,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,EWPW,Eastern Whip-poor-will,2,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,FISP,Field Sparrow,11,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,GRCA,Gray Catbird,1,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,HOWR,House Wren,1,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,KILL,Killdeer,1,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,MALL,Mallard,1,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,MODO,Mourning Dove,1,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,NOCA,Northern Cardinal,1,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,RWBL,Red-winged Blackbird,8,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,SOSP,Song Sparrow,2,33.3376688
10.9,IDSS,Intergrading Dune - Swale Savannah,2021,2021_IDSS,TRES,Tree Swallow,1,33.3376688
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,AMRE,American Redstart,3,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,AMRO,American Robin,2,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,AMWO,American Woodcock,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,BAOR,Baltimore Oriole,4,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,BCCH,Black-capped Chickadee,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,BGGN,Blue-gray Gnatcatcher,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,BHCO,Brown-headed Cowbird,3,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,BLJA,Blue Jay,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,COGR,Common Grackle,2,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,COYE,Common Yellowthroat,11.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,DOWO,Downy Woodpecker,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,EAKI,Eastern Kingbird,3.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,EASO,Eastern Screech-Owl,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,EATO,Eastern Towhee,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,EAWP,Eastern Wood-pewee,4.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,EUST,European Starling,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,EWPW,Eastern Whip-poor-will,2,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,FISP,Field Sparrow,2,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,GCFL,Great Crested Flycatcher,3,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,GRCA,Gray Catbird,4,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,HOWR,House Wren,20.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,INBU,Indigo Bunting,2.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,LEFL,Least Flycatcher,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,MODO,Mourning Dove,1.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,NOCA,Northern Cardinal,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,REVI,Red-eyed Vireo,6,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,RWBL,Red-winged Blackbird,16.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,SOSP,Song Sparrow,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,SWSP,Swamp Sparrow,0.25,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,TRES,Tree Swallow,5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,WAVI,Warbling Vireo,5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,WBNU,White-breasted Nuthatch,0.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,WITU,Wild Turkey,0.5,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,YBCU,Yellow-billed Cuckoo,1,41.82247633
13.1,RARO,Red Ash - Red Oak Savannah,2021,2021_RARO,YWAR,Yellow Warbler,28,41.82247633
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,AMRE,American Redstart,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,AMRO,American Robin,6,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,AMWO,American Woodcock,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,BAEA,Bald Eagle,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,BAOR,Baltimore Oriole,5.5,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,BCCH,Black-capped Chickadee,3,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,BGGN,Blue-gray Gnatcatcher,4,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,BHCO,Brown-headed Cowbird,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,BLJA,Blue Jay,0.5,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,COGR,Common Grackle,4,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,COYE,Common Yellowthroat,9.5,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,DOWO,Downy Woodpecker,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,EAKI,Eastern Kingbird,8.5,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,EASO,Eastern Screech-Owl,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,EAWP,Eastern Wood-pewee,9,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,EUST,European Starling,9,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,GCFL,Great Crested Flycatcher,2,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,GRCA,Gray Catbird,3,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,HOWR,House Wren,18,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,MALL,Mallard,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,MODO,Mourning Dove,2,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,NOCA,Northern Cardinal,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,NOFL,Northern Flicker,2,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,OROR,Orchard Oriole,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,REVI,Red-eyed Vireo,5,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,RWBL,Red-winged Blackbird,39.5,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,SOSP,Song Sparrow,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,TRES,Tree Swallow,7,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,VIRA,Virginia Rail,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,WAVI,Warbling Vireo,16.5,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,WBNU,White-breasted Nuthatch,2,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,WIFL,Willow Flycatcher,1,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,WODU,Wood Duck,0.5,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,YBCU,Yellow-billed Cuckoo,2,10.60590393
9.2,ROIS,Red Oak - Ironwood Savannah,2021,2021_ROIS,YWAR,Yellow Warbler,42.5,10.60590393
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,AMRE,American Redstart,8,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,AMRO,American Robin,2.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,AMWO,American Woodcock,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,BAOR,Baltimore Oriole,11,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,BHCO,Brown-headed Cowbird,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,BLJA,Blue Jay,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,CHSW,Chimney Swift,0.25,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,COGR,Common Grackle,7,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,COYE,Common Yellowthroat,7,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,EAKI,Eastern Kingbird,3.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,EAWP,Eastern Wood-pewee,6.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,EUST,European Starling,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,EWPW,Eastern Whip-poor-will,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,GCFL,Great Crested Flycatcher,5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,GHOW,Great Horned Owl,0.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,GRCA,Gray Catbird,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,HOWR,House Wren,10,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,INBU,Indigo Bunting,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,MODO,Mourning Dove,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,NOCA,Northern Cardinal,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,NOFL,Northern Flicker,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,RBWO,Red-bellied Woodpecker,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,REVI,Red-eyed Vireo,16,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,RTHU,Ruby-throated Hummingbird,0.25,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,RWBL,Red-winged Blackbird,11.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,SWSP,Swamp Sparrow,0.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,TRES,Tree Swallow,6,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,WAVI,Warbling Vireo,9,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,WBNU,White-breasted Nuthatch,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,WITU,Wild Turkey,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,WODU,Wood Duck,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,YBCU,Yellow-billed Cuckoo,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2021,2021_ROMF,YWAR,Yellow Warbler,15.5,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,AMRE,American Redstart,1,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,AMRO,American Robin,3,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,AMWO,American Woodcock,1,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,BAEA,Bald Eagle,1,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,BAOR,Baltimore Oriole,7.5,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,BCCH,Black-capped Chickadee,2,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,BGGN,Blue-gray Gnatcatcher,4,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,BHCO,Brown-headed Cowbird,2,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,BLJA,Blue Jay,3,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,CHSW,Chimney Swift,0.25,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,COGR,Common Grackle,3,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,CONI,Common Nighthawk,0.25,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,COYE,Common Yellowthroat,8,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,DOWO,Downy Woodpecker,2,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,EAKI,Eastern Kingbird,7,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,EASO,Eastern Screech-Owl,2,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,EAWP,Eastern Wood-pewee,12,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,EUST,European Starling,2,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,GCFL,Great Crested Flycatcher,3,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,GRCA,Gray Catbird,10,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,HOWR,House Wren,27.5,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,MODO,Mourning Dove,0.5,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,NOCA,Northern Cardinal,1,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,NOFL,Northern Flicker,2,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,RBWO,Red-bellied Woodpecker,1.5,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,REVI,Red-eyed Vireo,14,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,RTHA,Red-tailed Hawk,0.5,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,RTHU,Ruby-throated Hummingbird,1,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,RWBL,Red-winged Blackbird,31.5,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,SOSP,Song Sparrow,1,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,TRES,Tree Swallow,10,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,VIRA,Virginia Rail,1,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,WAVI,Warbling Vireo,15,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,YBCU,Yellow-billed Cuckoo,2,22.5359138
7.9,ROMS,Red Oak - Sugar Maple Savannah,2021,2021_ROMS,YWAR,Yellow Warbler,47,22.5359138
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,AMRE,American Redstart,3,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,AMRO,American Robin,3,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,BAEA,Bald Eagle,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,BAOR,Baltimore Oriole,3,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,BCCH,Black-capped Chickadee,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,BHCO,Brown-headed Cowbird,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,BLJA,Blue Jay,2,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,BRTH,Brown Thrasher,0.25,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,CHSW,Chimney Swift,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,COGR,Common Grackle,2,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,COYE,Common Yellowthroat,10.5,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,DOWO,Downy Woodpecker,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,EAKI,Eastern Kingbird,2,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,EASO,Eastern Screech-Owl,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,EATO,Eastern Towhee,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,EAWP,Eastern Wood-pewee,4,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,EUST,European Starling,2,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,EWPW,Eastern Whip-poor-will,2,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,GCFL,Great Crested Flycatcher,2,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,GRCA,Gray Catbird,4,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,HOWR,House Wren,10,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,INBU,Indigo Bunting,2,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,MODO,Mourning Dove,4,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,NOFL,Northern Flicker,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,RBWO,Red-bellied Woodpecker,1.5,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,REVI,Red-eyed Vireo,8.5,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,RWBL,Red-winged Blackbird,10,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,SCTA,Scarlet Tanager,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,SWSP,Swamp Sparrow,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,TRES,Tree Swallow,4,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,WBNU,White-breasted Nuthatch,0.25,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,WITU,Wild Turkey,1,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,YBCU,Yellow-billed Cuckoo,3,13.9569379
8.9,ROWB,Red Oak - White Birch Savannah,2021,2021_ROWB,YWAR,Yellow Warbler,8.5,13.9569379
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,AMCR,American Crow,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,AMRE,American Redstart,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,AMRO,American Robin,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,AMWO,American Woodcock,2,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,BAEA,Bald Eagle,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,BAOR,Baltimore Oriole,2,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,BCCH,Black-capped Chickadee,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,BEKI,Belted Kingfisher,0.25,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,CEDW,Cedar Waxwing,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,CHSW,Chimney Swift,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,COGR,Common Grackle,3,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,COYE,Common Yellowthroat,10,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,EAKI,Eastern Kingbird,5.5,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,EASO,Eastern Screech-Owl,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,EAWP,Eastern Wood-pewee,3,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,EUST,European Starling,2,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,GRCA,Gray Catbird,5,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,GRHE,Green Heron,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,HOWR,House Wren,4.5,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,MAWR,Marsh Wren,3,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,MODO,Mourning Dove,4,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,NOCA,Northern Cardinal,2,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,OROR,Orchard Oriole,2,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,REVI,Red-eyed Vireo,2,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,RTHU,Ruby-throated Hummingbird,1,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,RWBL,Red-winged Blackbird,28,27.55471463
11.4,ROWP,Red Oak - White Pine Savannah,2021,2021_ROWP,TRES,Tree Swallow,3,27.55471463
